user_id,artist_id,artist_name,play_count
user_074,artist_025,Lana Del Rey,57
user_074,artist_017,Taylor Swift,40
user_074,artist_019,Ed Sheeran,63
user_074,artist_023,Olivia Rodrigo,11
user_074,artist_026,Adele,33
user_074,artist_024,Miley Cyrus,127
user_074,artist_020,Dua Lipa,37
user_075,artist_038,Dave,20
user_075,artist_036,Central Cee,7
user_075,artist_034,Future,39
user_075,artist_029,Kendrick Lamar,40
user_075,artist_037,Stormzy,35
user_075,artist_031,Post Malone,93
user_075,artist_028,Drake,100
user_075,artist_032,Doja Cat,41
user_075,artist_002,Wizkid,8
user_075,artist_003,Burna Boy,51
user_075,artist_050,Black Sherif,49
user_076,artist_044,Khalid,79
user_076,artist_016,Ariana Grande,53
user_076,artist_043,Rihanna,43
user_076,artist_041,The Weeknd,112
user_076,artist_045,Chris Brown,39
user_076,artist_008,Tyla,14
user_076,artist_042,Beyonce,27
user_076,artist_001,Tems,66
user_076,artist_026,Adele,45
user_076,artist_023,Olivia Rodrigo,12
user_076,artist_025,Lana Del Rey,21
user_077,artist_049,Stonebwoy,50
user_077,artist_004,Davido,27
user_077,artist_046,Amaarae,21
user_077,artist_007,Asake,25
user_077,artist_048,Shatta Wale,30
user_077,artist_047,Sarkodie,21
user_077,artist_050,Black Sherif,51
user_077,artist_002,Wizkid,74
user_077,artist_003,Burna Boy,12
user_077,artist_015,Tiwa Savage,35
user_078,artist_034,Future,41
user_078,artist_050,Black Sherif,66
user_078,artist_053,Headie One,29
user_078,artist_038,Dave,42
user_078,artist_028,Drake,16
user_078,artist_039,J Hus,10
user_078,artist_051,Skepta,85
user_078,artist_052,Little Simz,24
user_078,artist_026,Adele,25
user_078,artist_027,Coldplay,14
user_078,artist_019,Ed Sheeran,13
user_079,artist_014,Simi,105
user_079,artist_013,Kizz Daniel,18
user_079,artist_002,Wizkid,37
user_079,artist_003,Burna Boy,111
user_079,artist_005,Ayra Starr,64
user_079,artist_007,Asake,52
user_079,artist_012,CKay,40
user_079,artist_009,Fireboy DML,36
user_079,artist_046,Amaarae,41
user_079,artist_015,Tiwa Savage,29
user_079,artist_047,Sarkodie,33
user_080,artist_024,Miley Cyrus,99
user_080,artist_020,Dua Lipa,52
user_080,artist_016,Ariana Grande,96
user_080,artist_027,Coldplay,10
user_080,artist_023,Olivia Rodrigo,129
user_080,artist_021,Justin Bieber,58
user_080,artist_022,Bruno Mars,93
user_080,artist_017,Taylor Swift,20
user_080,artist_026,Adele,20
user_080,artist_018,Billie Eilish,38
user_080,artist_025,Lana Del Rey,34
user_081,artist_036,Central Cee,70
user_081,artist_028,Drake,17
user_081,artist_039,J Hus,47
user_081,artist_033,Nicki Minaj,42
user_081,artist_038,Dave,98
user_081,artist_037,Stormzy,41
user_081,artist_031,Post Malone,29
user_081,artist_029,Kendrick Lamar,33
user_081,artist_047,Sarkodie,79
user_081,artist_015,Tiwa Savage,49
user_081,artist_048,Shatta Wale,27
user_082,artist_042,Beyonce,100
user_082,artist_041,The Weeknd,29
user_082,artist_008,Tyla,53
user_082,artist_044,Khalid,46
user_082,artist_046,Amaarae,55
user_082,artist_001,Tems,29
user_082,artist_040,SZA,43
user_082,artist_016,Ariana Grande,16
user_082,artist_020,Dua Lipa,38
user_082,artist_027,Coldplay,46
user_082,artist_026,Adele,30
user_083,artist_003,Burna Boy,102
user_083,artist_047,Sarkodie,30
user_083,artist_002,Wizkid,70
user_083,artist_049,Stonebwoy,32
user_083,artist_046,Amaarae,54
user_083,artist_048,Shatta Wale,42
user_083,artist_007,Asake,81
user_083,artist_004,Davido,32
user_083,artist_050,Black Sherif,12
user_083,artist_015,Tiwa Savage,14
user_084,artist_050,Black Sherif,50
user_084,artist_039,J Hus,10
user_084,artist_036,Central Cee,53
user_084,artist_053,Headie One,159
user_084,artist_038,Dave,34
user_084,artist_034,Future,54
user_084,artist_037,Stormzy,89
user_084,artist_028,Drake,41
user_084,artist_016,Ariana Grande,23
user_084,artist_027,Coldplay,7
user_084,artist_019,Ed Sheeran,52
user_085,artist_011,Joeboy,161
user_085,artist_014,Simi,96
user_085,artist_013,Kizz Daniel,49
user_085,artist_009,Fireboy DML,25
user_085,artist_002,Wizkid,32
user_085,artist_012,CKay,48
user_085,artist_003,Burna Boy,47
user_085,artist_010,Omah Lay,43
user_085,artist_007,Asake,34
user_085,artist_047,Sarkodie,30
user_085,artist_048,Shatta Wale,13
user_086,artist_020,Dua Lipa,71
user_086,artist_027,Coldplay,27
user_086,artist_018,Billie Eilish,31
user_086,artist_016,Ariana Grande,56
user_086,artist_021,Justin Bieber,33
user_086,artist_017,Taylor Swift,82
user_086,artist_025,Lana Del Rey,27
user_086,artist_023,Olivia Rodrigo,30
user_086,artist_024,Miley Cyrus,22
user_086,artist_019,Ed Sheeran,24
user_086,artist_026,Adele,71
user_087,artist_038,Dave,42
user_087,artist_037,Stormzy,20
user_087,artist_036,Central Cee,79
user_087,artist_034,Future,25
user_087,artist_032,Doja Cat,287
user_087,artist_031,Post Malone,34
user_087,artist_029,Kendrick Lamar,48
user_087,artist_035,Metro Boomin,19
user_087,artist_004,Davido,105
user_087,artist_003,Burna Boy,72
user_087,artist_047,Sarkodie,42
user_088,artist_008,Tyla,95
user_088,artist_043,Rihanna,16
user_088,artist_041,The Weeknd,56
user_088,artist_001,Tems,89
user_088,artist_046,Amaarae,15
user_088,artist_044,Khalid,45
user_088,artist_016,Ariana Grande,55
user_088,artist_042,Beyonce,38
user_088,artist_022,Bruno Mars,10
user_088,artist_025,Lana Del Rey,28
user_088,artist_020,Dua Lipa,28
user_089,artist_048,Shatta Wale,63
user_089,artist_049,Stonebwoy,46
user_089,artist_002,Wizkid,47
user_089,artist_007,Asake,86
user_089,artist_003,Burna Boy,12
user_089,artist_050,Black Sherif,12
user_089,artist_046,Amaarae,55
user_089,artist_047,Sarkodie,46
user_089,artist_004,Davido,38
user_089,artist_015,Tiwa Savage,25
user_090,artist_039,J Hus,80
user_090,artist_034,Future,127
user_090,artist_036,Central Cee,26
user_090,artist_028,Drake,39
user_090,artist_050,Black Sherif,75
user_090,artist_052,Little Simz,47
user_090,artist_053,Headie One,22
user_090,artist_051,Skepta,60
user_090,artist_021,Justin Bieber,50
user_090,artist_019,Ed Sheeran,36
user_090,artist_024,Miley Cyrus,40
user_091,artist_014,Simi,22
user_091,artist_009,Fireboy DML,35
user_091,artist_004,Davido,71
user_091,artist_011,Joeboy,30
user_091,artist_007,Asake,53
user_091,artist_003,Burna Boy,38
user_091,artist_008,Tyla,71
user_091,artist_005,Ayra Starr,62
user_091,artist_049,Stonebwoy,22
user_091,artist_047,Sarkodie,31
user_091,artist_046,Amaarae,68
user_092,artist_018,Billie Eilish,36
user_092,artist_021,Justin Bieber,53
user_092,artist_016,Ariana Grande,81
user_092,artist_024,Miley Cyrus,32
user_092,artist_026,Adele,30
user_092,artist_019,Ed Sheeran,21
user_092,artist_017,Taylor Swift,23
user_092,artist_020,Dua Lipa,14
user_092,artist_027,Coldplay,55
user_092,artist_025,Lana Del Rey,112
user_092,artist_022,Bruno Mars,87
user_093,artist_039,J Hus,65
user_093,artist_031,Post Malone,89
user_093,artist_035,Metro Boomin,27
user_093,artist_028,Drake,22
user_093,artist_033,Nicki Minaj,11
user_093,artist_032,Doja Cat,38
user_093,artist_029,Kendrick Lamar,31
user_093,artist_037,Stormzy,16
user_093,artist_048,Shatta Wale,46
user_093,artist_003,Burna Boy,25
user_093,artist_002,Wizkid,17
user_094,artist_041,The Weeknd,27
user_094,artist_016,Ariana Grande,64
user_094,artist_043,Rihanna,66
user_094,artist_045,Chris Brown,6
user_094,artist_008,Tyla,100
user_094,artist_046,Amaarae,6
user_094,artist_044,Khalid,30
user_094,artist_042,Beyonce,89
user_094,artist_026,Adele,28
user_094,artist_024,Miley Cyrus,13
user_094,artist_027,Coldplay,17
user_095,artist_046,Amaarae,74
user_095,artist_015,Tiwa Savage,15
user_095,artist_049,Stonebwoy,35
user_095,artist_004,Davido,26
user_095,artist_007,Asake,107
user_095,artist_050,Black Sherif,19
user_095,artist_048,Shatta Wale,131
user_095,artist_003,Burna Boy,45
user_095,artist_002,Wizkid,16
user_095,artist_047,Sarkodie,22
user_096,artist_050,Black Sherif,169
user_096,artist_034,Future,47
user_096,artist_036,Central Cee,54
user_096,artist_038,Dave,14
user_096,artist_037,Stormzy,30
user_096,artist_028,Drake,53
user_096,artist_052,Little Simz,23
user_096,artist_051,Skepta,83
user_096,artist_025,Lana Del Rey,15
user_096,artist_020,Dua Lipa,28
user_096,artist_022,Bruno Mars,23
user_097,artist_015,Tiwa Savage,39
user_097,artist_006,Rema,37
user_097,artist_014,Simi,49
user_097,artist_007,Asake,139
user_097,artist_002,Wizkid,19
user_097,artist_003,Burna Boy,76
user_097,artist_004,Davido,13
user_097,artist_008,Tyla,53
user_097,artist_050,Black Sherif,96
user_097,artist_047,Sarkodie,47
user_097,artist_049,Stonebwoy,38
user_098,artist_018,Billie Eilish,65
user_098,artist_024,Miley Cyrus,53
user_098,artist_027,Coldplay,86
user_098,artist_021,Justin Bieber,48
user_098,artist_016,Ariana Grande,59
user_098,artist_023,Olivia Rodrigo,56
user_098,artist_019,Ed Sheeran,43
user_098,artist_020,Dua Lipa,32
user_098,artist_026,Adele,146
user_098,artist_025,Lana Del Rey,25
user_098,artist_017,Taylor Swift,22
user_099,artist_029,Kendrick Lamar,70
user_099,artist_039,J Hus,45
user_099,artist_035,Metro Boomin,129
user_099,artist_037,Stormzy,51
user_099,artist_034,Future,45
user_099,artist_038,Dave,30
user_099,artist_032,Doja Cat,67
user_099,artist_031,Post Malone,62
user_099,artist_046,Amaarae,35
user_099,artist_047,Sarkodie,20
user_099,artist_049,Stonebwoy,37
user_100,artist_042,Beyonce,35
user_100,artist_044,Khalid,49
user_100,artist_016,Ariana Grande,74
user_100,artist_041,The Weeknd,34
user_100,artist_043,Rihanna,88
user_100,artist_008,Tyla,24
user_100,artist_046,Amaarae,55
user_100,artist_045,Chris Brown,84
user_100,artist_019,Ed Sheeran,53
user_100,artist_025,Lana Del Rey,120
user_100,artist_027,Coldplay,21
user_101,artist_003,Burna Boy,296
user_101,artist_002,Wizkid,58
user_101,artist_007,Asake,67
user_101,artist_046,Amaarae,33
user_101,artist_050,Black Sherif,14
user_101,artist_047,Sarkodie,31
user_101,artist_049,Stonebwoy,22
user_101,artist_048,Shatta Wale,18
user_101,artist_015,Tiwa Savage,106
user_101,artist_004,Davido,41
user_102,artist_037,Stormzy,38
user_102,artist_053,Headie One,47
user_102,artist_039,J Hus,20
user_102,artist_050,Black Sherif,45
user_102,artist_051,Skepta,47
user_102,artist_036,Central Cee,11
user_102,artist_038,Dave,25
user_102,artist_034,Future,60
user_102,artist_027,Coldplay,44
user_102,artist_016,Ariana Grande,16
user_102,artist_018,Billie Eilish,38
user_103,artist_010,Omah Lay,49
user_103,artist_001,Tems,76
user_103,artist_015,Tiwa Savage,81
user_103,artist_004,Davido,27
user_103,artist_002,Wizkid,14
user_103,artist_006,Rema,126
user_103,artist_008,Tyla,54
user_103,artist_012,CKay,15
user_103,artist_003,Burna Boy,21
user_103,artist_050,Black Sherif,57
user_103,artist_007,Asake,29
user_104,artist_022,Bruno Mars,39
user_104,artist_027,Coldplay,48
user_104,artist_021,Justin Bieber,49
user_104,artist_026,Adele,53
user_104,artist_024,Miley Cyrus,76
user_104,artist_020,Dua Lipa,66
user_104,artist_025,Lana Del Rey,47
user_104,artist_018,Billie Eilish,27
user_104,artist_023,Olivia Rodrigo,36
user_104,artist_019,Ed Sheeran,34
user_104,artist_017,Taylor Swift,39
user_105,artist_030,Travis Scott,54
user_105,artist_037,Stormzy,80
user_105,artist_029,Kendrick Lamar,56
user_105,artist_033,Nicki Minaj,104
user_105,artist_035,Metro Boomin,43
user_105,artist_032,Doja Cat,37
user_105,artist_039,J Hus,267
user_105,artist_038,Dave,59
user_105,artist_004,Davido,21
user_105,artist_050,Black Sherif,22
user_105,artist_003,Burna Boy,18
user_106,artist_046,Amaarae,27
user_106,artist_042,Beyonce,71
user_106,artist_001,Tems,28
user_106,artist_008,Tyla,32
user_106,artist_043,Rihanna,25
user_106,artist_045,Chris Brown,107
user_106,artist_040,SZA,69
user_106,artist_044,Khalid,68
user_106,artist_025,Lana Del Rey,78
user_106,artist_019,Ed Sheeran,216
user_106,artist_018,Billie Eilish,11
user_107,artist_007,Asake,63
user_107,artist_050,Black Sherif,64
user_107,artist_002,Wizkid,68
user_107,artist_047,Sarkodie,36
user_107,artist_049,Stonebwoy,183
user_107,artist_046,Amaarae,53
user_107,artist_015,Tiwa Savage,13
user_107,artist_003,Burna Boy,24
user_107,artist_004,Davido,11
user_107,artist_048,Shatta Wale,35
user_108,artist_034,Future,41
user_108,artist_051,Skepta,46
user_108,artist_053,Headie One,40
user_108,artist_036,Central Cee,27
user_108,artist_037,Stormzy,32
user_108,artist_038,Dave,41
user_108,artist_050,Black Sherif,49
user_108,artist_028,Drake,68
user_108,artist_023,Olivia Rodrigo,70
user_108,artist_020,Dua Lipa,28
user_108,artist_018,Billie Eilish,25
user_109,artist_009,Fireboy DML,43
user_109,artist_006,Rema,30
user_109,artist_001,Tems,17
user_109,artist_008,Tyla,49
user_109,artist_004,Davido,28
user_109,artist_011,Joeboy,48
user_109,artist_014,Simi,27
user_109,artist_012,CKay,22
user_109,artist_050,Black Sherif,40
user_109,artist_047,Sarkodie,38
user_109,artist_048,Shatta Wale,50
user_110,artist_026,Adele,25
user_110,artist_025,Lana Del Rey,37
user_110,artist_016,Ariana Grande,102
user_110,artist_021,Justin Bieber,27
user_110,artist_023,Olivia Rodrigo,18
user_110,artist_020,Dua Lipa,85
user_110,artist_022,Bruno Mars,63
user_110,artist_018,Billie Eilish,30
user_110,artist_017,Taylor Swift,12
user_110,artist_019,Ed Sheeran,21
user_110,artist_027,Coldplay,33
user_111,artist_030,Travis Scott,66
user_111,artist_039,J Hus,9
user_111,artist_038,Dave,27
user_111,artist_032,Doja Cat,50
user_111,artist_034,Future,40
user_111,artist_037,Stormzy,63
user_111,artist_035,Metro Boomin,77
user_111,artist_033,Nicki Minaj,68
user_111,artist_007,Asake,30
user_111,artist_003,Burna Boy,10
user_111,artist_046,Amaarae,25
user_112,artist_045,Chris Brown,103
user_112,artist_043,Rihanna,46
user_112,artist_042,Beyonce,94
user_112,artist_008,Tyla,55
user_112,artist_001,Tems,62
user_112,artist_016,Ariana Grande,58
user_112,artist_040,SZA,72
user_112,artist_044,Khalid,203
user_112,artist_023,Olivia Rodrigo,65
user_112,artist_018,Billie Eilish,12
user_112,artist_026,Adele,46
user_113,artist_047,Sarkodie,33
user_113,artist_004,Davido,25
user_113,artist_003,Burna Boy,7
user_113,artist_046,Amaarae,34
user_113,artist_002,Wizkid,58
user_113,artist_015,Tiwa Savage,33
user_113,artist_007,Asake,162
user_113,artist_049,Stonebwoy,46
user_113,artist_050,Black Sherif,80
user_113,artist_048,Shatta Wale,41
user_114,artist_038,Dave,60
user_114,artist_052,Little Simz,104
user_114,artist_051,Skepta,96
user_114,artist_050,Black Sherif,46
user_114,artist_034,Future,9
user_114,artist_028,Drake,64
user_114,artist_036,Central Cee,10
user_114,artist_053,Headie One,120
user_114,artist_016,Ariana Grande,38
user_114,artist_024,Miley Cyrus,66
user_114,artist_020,Dua Lipa,19
user_115,artist_001,Tems,40
user_115,artist_014,Simi,12
user_115,artist_008,Tyla,40
user_115,artist_011,Joeboy,78
user_115,artist_015,Tiwa Savage,24
user_115,artist_002,Wizkid,41
user_115,artist_003,Burna Boy,29
user_115,artist_005,Ayra Starr,122
user_115,artist_047,Sarkodie,56
user_115,artist_046,Amaarae,53
user_115,artist_048,Shatta Wale,52
user_116,artist_024,Miley Cyrus,36
user_116,artist_018,Billie Eilish,63
user_116,artist_021,Justin Bieber,239
user_116,artist_027,Coldplay,120
user_116,artist_025,Lana Del Rey,95
user_116,artist_026,Adele,35
user_116,artist_019,Ed Sheeran,26
user_116,artist_020,Dua Lipa,77
user_116,artist_017,Taylor Swift,17
user_116,artist_022,Bruno Mars,29
user_116,artist_023,Olivia Rodrigo,32
user_117,artist_029,Kendrick Lamar,33
user_117,artist_033,Nicki Minaj,72
user_117,artist_035,Metro Boomin,31
user_117,artist_028,Drake,16
user_117,artist_037,Stormzy,71
user_117,artist_036,Central Cee,95
user_117,artist_039,J Hus,44
user_117,artist_032,Doja Cat,12
user_117,artist_047,Sarkodie,55
user_117,artist_015,Tiwa Savage,11
user_117,artist_004,Davido,42
user_118,artist_041,The Weeknd,26
user_118,artist_044,Khalid,15
user_118,artist_043,Rihanna,55
user_118,artist_042,Beyonce,36
user_118,artist_008,Tyla,9
user_118,artist_016,Ariana Grande,32
user_118,artist_040,SZA,25
user_118,artist_045,Chris Brown,128
user_118,artist_019,Ed Sheeran,11
user_118,artist_022,Bruno Mars,13
user_118,artist_024,Miley Cyrus,71
user_119,artist_002,Wizkid,34
user_119,artist_007,Asake,49
user_119,artist_048,Shatta Wale,96
user_119,artist_046,Amaarae,181
user_119,artist_049,Stonebwoy,31
user_119,artist_050,Black Sherif,45
user_119,artist_015,Tiwa Savage,151
user_119,artist_003,Burna Boy,17
user_119,artist_004,Davido,67
user_119,artist_047,Sarkodie,17
user_120,artist_050,Black Sherif,66
user_120,artist_028,Drake,24
user_120,artist_037,Stormzy,74
user_120,artist_038,Dave,78
user_120,artist_052,Little Simz,251
user_120,artist_051,Skepta,36
user_120,artist_034,Future,34
user_120,artist_053,Headie One,76
user_120,artist_016,Ariana Grande,59
user_120,artist_026,Adele,24
user_120,artist_027,Coldplay,26
user_121,artist_009,Fireboy DML,41
user_121,artist_013,Kizz Daniel,21
user_121,artist_005,Ayra Starr,29
user_121,artist_014,Simi,27
user_121,artist_007,Asake,34
user_121,artist_001,Tems,109
user_121,artist_011,Joeboy,71
user_121,artist_010,Omah Lay,46
user_121,artist_049,Stonebwoy,25
user_121,artist_003,Burna Boy,26
user_121,artist_047,Sarkodie,43
user_122,artist_021,Justin Bieber,45
user_122,artist_026,Adele,43
user_122,artist_016,Ariana Grande,42
user_122,artist_022,Bruno Mars,49
user_122,artist_025,Lana Del Rey,80
user_122,artist_023,Olivia Rodrigo,113
user_122,artist_027,Coldplay,46
user_122,artist_018,Billie Eilish,78
user_122,artist_024,Miley Cyrus,22
user_122,artist_020,Dua Lipa,57
user_122,artist_019,Ed Sheeran,21
user_123,artist_036,Central Cee,101
user_123,artist_039,J Hus,84
user_123,artist_030,Travis Scott,124
user_123,artist_028,Drake,58
user_123,artist_034,Future,83
user_123,artist_035,Metro Boomin,37
user_123,artist_031,Post Malone,31
user_123,artist_029,Kendrick Lamar,140
user_123,artist_004,Davido,40
user_123,artist_049,Stonebwoy,58
user_123,artist_046,Amaarae,37
user_124,artist_041,The Weeknd,14
user_124,artist_046,Amaarae,158
user_124,artist_043,Rihanna,72
user_124,artist_008,Tyla,44
user_124,artist_044,Khalid,36
user_124,artist_045,Chris Brown,93
user_124,artist_001,Tems,32
user_124,artist_042,Beyonce,97
user_124,artist_027,Coldplay,49
user_124,artist_017,Taylor Swift,40
user_124,artist_026,Adele,38
user_125,artist_002,Wizkid,37
user_125,artist_050,Black Sherif,77
user_125,artist_003,Burna Boy,44
user_125,artist_007,Asake,33
user_125,artist_015,Tiwa Savage,37
user_125,artist_046,Amaarae,171
user_125,artist_049,Stonebwoy,14
user_125,artist_047,Sarkodie,63
user_125,artist_004,Davido,11
user_125,artist_048,Shatta Wale,32
user_126,artist_028,Drake,109
user_126,artist_038,Dave,137
user_126,artist_034,Future,96
user_126,artist_052,Little Simz,25
user_126,artist_039,J Hus,52
user_126,artist_036,Central Cee,61
user_126,artist_037,Stormzy,14
user_126,artist_050,Black Sherif,62
user_126,artist_025,Lana Del Rey,152
user_126,artist_021,Justin Bieber,52
user_126,artist_026,Adele,90
user_127,artist_013,Kizz Daniel,57
user_127,artist_014,Simi,62
user_127,artist_012,CKay,88
user_127,artist_008,Tyla,48
user_127,artist_003,Burna Boy,115
user_127,artist_010,Omah Lay,56
user_127,artist_009,Fireboy DML,69
user_127,artist_006,Rema,26
user_127,artist_049,Stonebwoy,141
user_127,artist_048,Shatta Wale,47
user_127,artist_015,Tiwa Savage,55
user_128,artist_018,Billie Eilish,99
user_128,artist_025,Lana Del Rey,25
user_128,artist_020,Dua Lipa,24
user_128,artist_019,Ed Sheeran,40
user_128,artist_026,Adele,79
user_128,artist_027,Coldplay,19
user_128,artist_021,Justin Bieber,15
user_128,artist_016,Ariana Grande,78
user_128,artist_017,Taylor Swift,23
user_128,artist_024,Miley Cyrus,26
user_128,artist_023,Olivia Rodrigo,10
user_129,artist_037,Stormzy,41
user_129,artist_032,Doja Cat,111
user_129,artist_035,Metro Boomin,119
user_129,artist_033,Nicki Minaj,27
user_129,artist_029,Kendrick Lamar,44
user_129,artist_039,J Hus,49
user_129,artist_036,Central Cee,24
user_129,artist_038,Dave,44
user_129,artist_015,Tiwa Savage,34
user_129,artist_049,Stonebwoy,73
user_129,artist_046,Amaarae,76
user_130,artist_008,Tyla,134
user_130,artist_016,Ariana Grande,33
user_130,artist_040,SZA,55
user_130,artist_042,Beyonce,218
user_130,artist_041,The Weeknd,23
user_130,artist_045,Chris Brown,13
user_130,artist_001,Tems,106
user_130,artist_046,Amaarae,27
user_130,artist_022,Bruno Mars,34
user_130,artist_017,Taylor Swift,23
user_130,artist_024,Miley Cyrus,41
user_131,artist_004,Davido,49
user_131,artist_048,Shatta Wale,35
user_131,artist_050,Black Sherif,38
user_131,artist_049,Stonebwoy,45
user_131,artist_015,Tiwa Savage,30
user_131,artist_007,Asake,72
user_131,artist_002,Wizkid,117
user_131,artist_046,Amaarae,34
user_131,artist_047,Sarkodie,47
user_131,artist_003,Burna Boy,29
user_132,artist_052,Little Simz,50
user_132,artist_038,Dave,14
user_132,artist_053,Headie One,39
user_132,artist_034,Future,106
user_132,artist_036,Central Cee,13
user_132,artist_050,Black Sherif,20
user_132,artist_051,Skepta,23
user_132,artist_037,Stormzy,44
user_132,artist_021,Justin Bieber,27
user_132,artist_025,Lana Del Rey,86
user_132,artist_019,Ed Sheeran,64
user_133,artist_006,Rema,59
user_133,artist_015,Tiwa Savage,7
user_133,artist_009,Fireboy DML,56
user_133,artist_014,Simi,42
user_133,artist_007,Asake,44
user_133,artist_011,Joeboy,73
user_133,artist_005,Ayra Starr,44
user_133,artist_012,CKay,22
user_133,artist_004,Davido,31
user_133,artist_050,Black Sherif,36
user_133,artist_003,Burna Boy,37
user_134,artist_024,Miley Cyrus,41
user_134,artist_018,Billie Eilish,152
user_134,artist_026,Adele,20
user_134,artist_023,Olivia Rodrigo,21
user_134,artist_017,Taylor Swift,19
user_134,artist_027,Coldplay,142
user_134,artist_019,Ed Sheeran,34
user_134,artist_016,Ariana Grande,45
user_134,artist_021,Justin Bieber,26
user_134,artist_025,Lana Del Rey,18
user_134,artist_022,Bruno Mars,29
user_135,artist_031,Post Malone,41
user_135,artist_035,Metro Boomin,75
user_135,artist_032,Doja Cat,59
user_135,artist_028,Drake,35
user_135,artist_037,Stormzy,16
user_135,artist_033,Nicki Minaj,49
user_135,artist_029,Kendrick Lamar,93
user_135,artist_036,Central Cee,21
user_135,artist_015,Tiwa Savage,52
user_135,artist_003,Burna Boy,43
user_135,artist_048,Shatta Wale,56
user_136,artist_016,Ariana Grande,76
user_136,artist_001,Tems,86
user_136,artist_044,Khalid,67
user_136,artist_008,Tyla,39
user_136,artist_046,Amaarae,41
user_136,artist_040,SZA,35
user_136,artist_045,Chris Brown,256
user_136,artist_041,The Weeknd,66
user_136,artist_018,Billie Eilish,25
user_136,artist_023,Olivia Rodrigo,47
user_136,artist_019,Ed Sheeran,18
user_137,artist_046,Amaarae,34
user_137,artist_007,Asake,120
user_137,artist_047,Sarkodie,43
user_137,artist_050,Black Sherif,27
user_137,artist_048,Shatta Wale,33
user_137,artist_015,Tiwa Savage,94
user_137,artist_049,Stonebwoy,71
user_137,artist_002,Wizkid,66
user_137,artist_004,Davido,29
user_137,artist_003,Burna Boy,50
user_138,artist_052,Little Simz,18
user_138,artist_036,Central Cee,30
user_138,artist_037,Stormzy,36
user_138,artist_051,Skepta,35
user_138,artist_038,Dave,32
user_138,artist_053,Headie One,46
user_138,artist_034,Future,32
user_138,artist_028,Drake,17
user_138,artist_026,Adele,57
user_138,artist_023,Olivia Rodrigo,56
user_138,artist_022,Bruno Mars,60
user_139,artist_005,Ayra Starr,25
user_139,artist_003,Burna Boy,87
user_139,artist_010,Omah Lay,86
user_139,artist_014,Simi,24
user_139,artist_007,Asake,63
user_139,artist_006,Rema,43
user_139,artist_012,CKay,66
user_139,artist_001,Tems,53
user_139,artist_050,Black Sherif,75
user_139,artist_002,Wizkid,36
user_139,artist_046,Amaarae,31
user_140,artist_023,Olivia Rodrigo,117
user_140,artist_022,Bruno Mars,112
user_140,artist_017,Taylor Swift,54
user_140,artist_020,Dua Lipa,27
user_140,artist_025,Lana Del Rey,128
user_140,artist_026,Adele,44
user_140,artist_027,Coldplay,50
user_140,artist_016,Ariana Grande,37
user_140,artist_024,Miley Cyrus,19
user_140,artist_018,Billie Eilish,13
user_140,artist_021,Justin Bieber,52
user_141,artist_028,Drake,22
user_141,artist_037,Stormzy,13
user_141,artist_031,Post Malone,49
user_141,artist_032,Doja Cat,10
user_141,artist_035,Metro Boomin,19
user_141,artist_030,Travis Scott,32
user_141,artist_034,Future,26
user_141,artist_036,Central Cee,59
user_141,artist_015,Tiwa Savage,42
user_141,artist_007,Asake,62
user_141,artist_002,Wizkid,56
user_142,artist_046,Amaarae,30
user_142,artist_016,Ariana Grande,30
user_142,artist_001,Tems,21
user_142,artist_045,Chris Brown,87
user_142,artist_044,Khalid,48
user_142,artist_040,SZA,26
user_142,artist_043,Rihanna,78
user_142,artist_041,The Weeknd,32
user_142,artist_024,Miley Cyrus,13
user_142,artist_020,Dua Lipa,67
user_142,artist_018,Billie Eilish,24
user_143,artist_049,Stonebwoy,46
user_143,artist_050,Black Sherif,10
user_143,artist_048,Shatta Wale,58
user_143,artist_004,Davido,163
user_143,artist_047,Sarkodie,128
user_143,artist_007,Asake,151
user_143,artist_046,Amaarae,23
user_143,artist_002,Wizkid,83
user_143,artist_003,Burna Boy,21
user_143,artist_015,Tiwa Savage,40
user_144,artist_037,Stormzy,99
user_144,artist_034,Future,91
user_144,artist_038,Dave,28
user_144,artist_036,Central Cee,7
user_144,artist_039,J Hus,14
user_144,artist_051,Skepta,116
user_144,artist_050,Black Sherif,35
user_144,artist_053,Headie One,28
user_144,artist_022,Bruno Mars,101
user_144,artist_017,Taylor Swift,79
user_144,artist_018,Billie Eilish,35
user_145,artist_007,Asake,37
user_145,artist_003,Burna Boy,9
user_145,artist_004,Davido,11
user_145,artist_011,Joeboy,23
user_145,artist_010,Omah Lay,65
user_145,artist_013,Kizz Daniel,49
user_145,artist_009,Fireboy DML,52
user_145,artist_006,Rema,164
user_145,artist_049,Stonebwoy,15
user_145,artist_047,Sarkodie,34
user_145,artist_050,Black Sherif,42
user_146,artist_027,Coldplay,31
user_146,artist_018,Billie Eilish,49
user_146,artist_017,Taylor Swift,56
user_146,artist_025,Lana Del Rey,27
user_146,artist_023,Olivia Rodrigo,42
user_146,artist_026,Adele,31
user_146,artist_019,Ed Sheeran,206
user_146,artist_016,Ariana Grande,43
user_146,artist_021,Justin Bieber,95
user_146,artist_020,Dua Lipa,30
user_146,artist_022,Bruno Mars,41
user_147,artist_037,Stormzy,218
user_147,artist_034,Future,33
user_147,artist_032,Doja Cat,28
user_147,artist_031,Post Malone,21
user_147,artist_029,Kendrick Lamar,210
user_147,artist_035,Metro Boomin,78
user_147,artist_033,Nicki Minaj,37
user_147,artist_030,Travis Scott,104
